customer_id,signup_date,churn_date,plan,country,age,monthly_fee,payment_method,acquisition_channel,contract_type,support_tickets,login_frequency,days_since_last_login,churn_flag,status,annual_revenue,tenure_days,tenure_months,estimated_clv,risk_score,risk_category
C03963,2025-11-06,2025-12-06,Premium,Australia,61,99,PayPal,Organic Search,Monthly,0,12.18,15,1,Churned,1188,55,1.8,178.2,1,Medium Risk
C03964,2025-11-25,2025-12-25,Basic,Australia,27,19,UPI,Referral,Monthly,3,7.67,22,1,Churned,228,36,1.2,22.8,1,Medium Risk
C03965,2026-02-01,2025-12-31,Standard,Canada,38,49,UPI,Referral,Monthly,1,16.95,1,1,Churned,588,-32,-1.1,-53.9,1,Medium Risk
C03966,2025-12-24,,Basic,Canada,46,19,Credit Card,Social Media,Monthly,1,9.7,34,0,Active,228,7,0.2,3.8,2,High Risk
C03967,2025-02-11,,Basic,Germany,41,19,Credit Card,Social Media,Monthly,3,25.02,22,0,Active,228,323,10.8,205.2,1,Medium Risk
C03968,2025-04-17,,Basic,United Kingdom,40,19,Debit Card,Organic Search,Monthly,1,13.55,15,0,Active,228,258,8.6,163.4,1,Medium Risk
C03969,2025-11-12,,Premium,United Kingdom,19,99,PayPal,Social Media,Monthly,0,17.93,13,0,Active,1188,49,1.6,158.4,1,Medium Risk
C03970,2024-05-13,,Basic,United Kingdom,39,19,PayPal,Organic Search,Monthly,2,9.87,1,0,Active,228,597,19.9,378.1,1,Medium Risk
C03971,2025-04-10,,Premium,India,61,99,PayPal,Social Media,Monthly,4,6.62,11,0,Active,1188,265,8.8,871.2,1,Medium Risk
C03972,2024-09-01,,Basic,Canada,47,19,UPI,Referral,Monthly,5,8.21,21,0,Active,228,486,16.2,307.8,2,High Risk
C03973,2025-07-25,,Premium,India,37,99,Credit Card,Social Media,Monthly,1,0.0,10,0,Active,1188,159,5.3,524.7,1,Medium Risk
C03974,2025-10-11,,Premium,Germany,53,99,UPI,Paid Search,Monthly,1,3.31,26,0,Active,1188,81,2.7,267.3,1,Medium Risk
C03975,2024-10-27,,Standard,United Kingdom,23,49,Debit Card,Referral,Annual,1,13.7,1,0,Active,588,430,14.3,700.7,0,Low Risk
C03976,2024-06-26,,Premium,Germany,63,99,PayPal,Partner,Monthly,2,11.38,13,0,Active,1188,553,18.4,1821.6,1,Medium Risk
C03977,2024-06-03,2024-08-16,Premium,United States,42,99,Debit Card,Organic Search,Monthly,0,15.52,11,1,Churned,1188,576,19.2,1900.8,1,Medium Risk
C03978,2025-01-29,,Premium,Germany,18,99,PayPal,Social Media,Monthly,2,8.93,8,0,Active,1188,336,11.2,1108.8,1,Medium Risk
C03979,2024-11-23,,Premium,United Kingdom,44,99,Debit Card,Organic Search,Annual,1,14.86,33,0,Active,1188,403,13.4,1326.6,1,Medium Risk
C03980,2025-01-16,,Standard,United Kingdom,41,49,PayPal,Partner,Annual,1,14.08,24,0,Active,588,349,11.6,568.4,0,Low Risk
C03981,2024-05-03,,Basic,Germany,24,19,UPI,Referral,Monthly,2,14.87,22,0,Active,228,607,20.2,383.8,1,Medium Risk
C03982,2025-07-29,2025-12-13,Standard,India,62,49,Credit Card,Organic Search,Monthly,2,17.41,6,1,Churned,588,155,5.2,254.8,1,Medium Risk
C03983,2024-12-31,,Standard,India,27,49,UPI,Referral,Annual,2,13.73,6,0,Active,588,365,12.2,597.8,0,Low Risk
C03984,2026-02-08,,Basic,Australia,60,19,Credit Card,Referral,Monthly,3,6.91,20,0,Active,228,-39,-1.3,-24.7,1,Medium Risk
C03985,2025-09-27,2025-11-28,Basic,United States,28,19,PayPal,Organic Search,Annual,2,7.53,11,1,Churned,228,95,3.2,60.8,0,Low Risk
C03986,2024-09-07,,Standard,United Kingdom,32,49,Credit Card,Referral,Monthly,0,14.55,21,0,Active,588,480,16.0,784.0,1,Medium Risk
C03987,2025-01-12,,Basic,United Kingdom,42,19,UPI,Email,Annual,3,13.19,5,0,Active,228,353,11.8,224.2,0,Low Risk
C03988,2024-06-23,,Basic,United Kingdom,56,19,Credit Card,Paid Search,Monthly,1,13.98,30,0,Active,228,556,18.5,351.5,1,Medium Risk
C03989,2026-04-09,,Basic,United Kingdom,28,19,PayPal,Referral,Monthly,1,0.72,14,0,Active,228,-99,-3.3,-62.7,1,Medium Risk
C03990,2026-02-05,,Standard,Australia,57,49,Debit Card,Organic Search,Monthly,4,11.28,1,0,Active,588,-36,-1.2,-58.8,1,Medium Risk
C03991,2026-04-22,,Standard,India,41,49,PayPal,Paid Search,Monthly,3,3.59,2,0,Active,588,-112,-3.7,-181.3,1,Medium Risk
C03992,2026-01-11,2025-12-31,Standard,Canada,28,49,PayPal,Paid Search,Monthly,0,12.6,1,1,Churned,588,-11,-0.4,-19.6,1,Medium Risk
C03993,2025-08-22,,Standard,United Kingdom,47,49,Credit Card,Paid Search,Monthly,1,10.91,31,0,Active,588,131,4.4,215.6,2,High Risk
C03994,2024-07-20,,Premium,United States,30,99,Credit Card,Paid Search,Annual,1,14.18,33,0,Active,1188,529,17.6,1742.4,1,Medium Risk
C03995,2025-01-05,2025-08-02,Basic,India,35,19,Debit Card,Partner,Monthly,3,2.36,24,1,Churned,228,360,12.0,228.0,1,Medium Risk
C03996,2024-09-12,,Premium,United States,24,99,UPI,Partner,Monthly,1,18.42,26,0,Active,1188,475,15.8,1564.2,1,Medium Risk
C03997,2025-04-19,2025-05-23,Basic,Germany,43,19,UPI,Paid Search,Monthly,1,12.45,13,1,Churned,228,256,8.5,161.5,1,Medium Risk
C03998,2025-10-06,,Standard,United Kingdom,35,49,UPI,Organic Search,Monthly,3,14.41,7,0,Active,588,86,2.9,142.1,1,Medium Risk
C03999,2024-02-27,,Standard,United States,34,49,UPI,Partner,Monthly,4,3.17,25,0,Active,588,673,22.4,1097.6,1,Medium Risk
C04000,2025-01-16,,Basic,India,45,19,Debit Card,Paid Search,Monthly,3,15.38,13,0,Active,228,349,11.6,220.4,1,Medium Risk
C04001,2024-09-14,,Standard,Canada,19,49,Credit Card,Paid Search,Monthly,4,14.03,23,0,Active,588,473,15.8,774.2,1,Medium Risk
C04002,2024-02-27,2025-05-07,Basic,United Kingdom,44,19,PayPal,Paid Search,Monthly,1,10.09,21,1,Churned,228,673,22.4,425.6,1,Medium Risk
C04003,2025-03-06,,Basic,United Kingdom,34,19,Debit Card,Email,Monthly,2,15.26,30,0,Active,228,300,10.0,190.0,1,Medium Risk
C04004,2025-01-07,,Premium,Canada,24,99,Debit Card,Referral,Monthly,1,17.07,17,0,Active,1188,358,11.9,1178.1,1,Medium Risk
C04005,2025-06-13,,Standard,India,32,49,Credit Card,Organic Search,Monthly,1,15.35,3,0,Active,588,201,6.7,328.3,1,Medium Risk
C04006,2026-04-18,,Standard,Germany,29,49,Debit Card,Partner,Annual,2,10.04,8,0,Active,588,-108,-3.6,-176.4,0,Low Risk
C04007,2026-05-11,,Standard,United Kingdom,38,49,PayPal,Organic Search,Monthly,3,4.78,15,0,Active,588,-131,-4.4,-215.6,1,Medium Risk
C04008,2024-06-04,,Basic,India,47,19,UPI,Paid Search,Monthly,0,18.23,23,0,Active,228,575,19.2,364.8,1,Medium Risk
C04009,2024-10-29,,Standard,India,25,49,UPI,Referral,Annual,0,10.3,25,0,Active,588,428,14.3,700.7,0,Low Risk
C04010,2025-03-19,2025-08-01,Basic,Germany,29,19,Credit Card,Social Media,Annual,2,5.72,14,1,Churned,228,287,9.6,182.4,0,Low Risk
C04011,2025-02-27,,Premium,Germany,43,99,UPI,Social Media,Monthly,3,22.08,12,0,Active,1188,307,10.2,1009.8,1,Medium Risk
C04012,2026-02-06,,Premium,United States,53,99,PayPal,Paid Search,Monthly,0,3.44,26,0,Active,1188,-37,-1.2,-118.8,1,Medium Risk
C04013,2025-07-21,,Basic,United States,28,19,Debit Card,Partner,Annual,0,9.71,29,0,Active,228,163,5.4,102.6,0,Low Risk
C04014,2024-10-10,,Premium,Germany,54,99,Debit Card,Partner,Monthly,2,15.4,5,0,Active,1188,447,14.9,1475.1,1,Medium Risk
C04015,2026-03-14,2025-12-31,Basic,Australia,40,19,Credit Card,Email,Annual,2,6.54,13,1,Churned,228,-73,-2.4,-45.6,0,Low Risk
C04016,2024-10-21,,Standard,India,31,49,Debit Card,Email,Monthly,1,13.12,10,0,Active,588,436,14.5,710.5,1,Medium Risk
C04017,2024-10-31,2025-12-09,Basic,United States,52,19,UPI,Social Media,Monthly,0,5.92,18,1,Churned,228,426,14.2,269.8,1,Medium Risk
C04018,2025-06-03,,Standard,Canada,39,49,UPI,Partner,Monthly,0,19.27,9,0,Active,588,211,7.0,343.0,1,Medium Risk
C04019,2024-04-08,,Standard,Germany,45,49,UPI,Paid Search,Monthly,1,9.6,19,0,Active,588,632,21.1,1033.9,1,Medium Risk
C04020,2024-12-27,,Standard,Germany,62,49,PayPal,Paid Search,Annual,1,9.59,9,0,Active,588,369,12.3,602.7,0,Low Risk
C04021,2026-04-13,,Basic,United States,18,19,PayPal,Partner,Monthly,2,1.95,23,0,Active,228,-103,-3.4,-64.6,1,Medium Risk
C04022,2025-06-14,,Premium,Canada,63,99,Debit Card,Email,Annual,3,13.26,30,0,Active,1188,200,6.7,663.3,0,Low Risk
C04023,2024-11-04,,Premium,United States,26,99,UPI,Social Media,Monthly,3,15.62,6,0,Active,1188,422,14.1,1395.9,1,Medium Risk
C04024,2025-06-21,,Premium,Germany,31,99,UPI,Paid Search,Annual,2,10.39,38,0,Active,1188,193,6.4,633.6,1,Medium Risk
C04025,2024-09-15,,Standard,Germany,26,49,Debit Card,Email,Monthly,3,14.76,27,0,Active,588,472,15.7,769.3,1,Medium Risk
C04026,2026-04-20,,Premium,Germany,64,99,UPI,Social Media,Monthly,0,11.61,10,0,Active,1188,-110,-3.7,-366.3,1,Medium Risk
C04027,2025-11-03,2025-12-03,Basic,Canada,34,19,Credit Card,Partner,Monthly,4,15.44,7,1,Churned,228,58,1.9,36.1,1,Medium Risk
C04028,2026-06-02,2025-12-31,Basic,United Kingdom,44,19,PayPal,Social Media,Monthly,1,13.97,14,1,Churned,228,-153,-5.1,-96.9,1,Medium Risk
C04029,2024-06-09,2025-10-11,Basic,Canada,34,19,Credit Card,Organic Search,Monthly,2,13.53,33,1,Churned,228,570,19.0,361.0,2,High Risk
C04030,2026-02-16,,Basic,Australia,57,19,Debit Card,Partner,Monthly,0,9.46,1,0,Active,228,-47,-1.6,-30.4,1,Medium Risk
C04031,2024-06-10,,Standard,Canada,28,49,UPI,Referral,Monthly,4,11.31,1,0,Active,588,569,19.0,931.0,1,Medium Risk
C04032,2026-06-08,,Premium,Australia,27,99,Credit Card,Referral,Monthly,1,3.73,2,0,Active,1188,-159,-5.3,-524.7,1,Medium Risk
C04033,2024-08-07,,Basic,Germany,49,19,Credit Card,Referral,Annual,1,14.36,6,0,Active,228,511,17.0,323.0,0,Low Risk
C04034,2024-07-18,2024-12-11,Premium,Australia,39,99,Debit Card,Paid Search,Monthly,1,14.36,24,1,Churned,1188,531,17.7,1752.3,1,Medium Risk
C04035,2025-10-10,,Premium,Australia,54,99,Credit Card,Referral,Monthly,3,11.02,28,0,Active,1188,82,2.7,267.3,1,Medium Risk
C04036,2025-07-05,,Premium,Canada,43,99,PayPal,Organic Search,Monthly,0,18.61,5,0,Active,1188,179,6.0,594.0,1,Medium Risk
C04037,2025-03-05,,Basic,United States,46,19,Credit Card,Social Media,Annual,0,16.61,8,0,Active,228,301,10.0,190.0,0,Low Risk
C04038,2026-02-28,,Standard,India,46,49,PayPal,Social Media,Monthly,1,15.1,1,0,Active,588,-59,-2.0,-98.0,1,Medium Risk
C04039,2024-07-26,,Basic,United States,57,19,UPI,Organic Search,Monthly,1,18.32,1,0,Active,228,523,17.4,330.6,1,Medium Risk
C04040,2025-04-07,,Standard,Germany,44,49,Debit Card,Referral,Monthly,1,10.37,18,0,Active,588,268,8.9,436.1,1,Medium Risk
C04041,2024-08-29,,Standard,United Kingdom,55,49,UPI,Paid Search,Annual,2,5.31,5,0,Active,588,489,16.3,798.7,0,Low Risk
C04042,2024-11-18,,Premium,United States,59,99,UPI,Social Media,Annual,2,9.5,19,0,Active,1188,408,13.6,1346.4,0,Low Risk
C04043,2024-04-23,,Standard,United States,21,49,UPI,Email,Annual,1,3.55,9,0,Active,588,617,20.6,1009.4,0,Low Risk
C04044,2024-04-18,,Basic,United Kingdom,38,19,Debit Card,Email,Monthly,2,11.99,36,0,Active,228,622,20.7,393.3,2,High Risk
C04045,2025-01-06,,Premium,United Kingdom,30,99,UPI,Referral,Monthly,2,18.23,17,0,Active,1188,359,12.0,1188.0,1,Medium Risk
C04046,2026-01-01,,Standard,Canada,22,49,PayPal,Referral,Annual,4,4.67,16,0,Active,588,-1,-0.0,-0.0,0,Low Risk
C04047,2026-03-12,,Standard,United Kingdom,32,49,Debit Card,Partner,Annual,3,7.02,36,0,Active,588,-71,-2.4,-117.6,1,Medium Risk
C04048,2026-02-04,,Basic,Canada,22,19,PayPal,Paid Search,Monthly,1,8.71,19,0,Active,228,-35,-1.2,-22.8,1,Medium Risk
C04049,2024-07-26,,Premium,Germany,40,99,PayPal,Social Media,Annual,3,12.55,28,0,Active,1188,523,17.4,1722.6,0,Low Risk
C04050,2025-06-12,,Premium,United States,62,99,UPI,Social Media,Monthly,1,14.68,13,0,Active,1188,202,6.7,663.3,1,Medium Risk
C04051,2025-06-25,,Basic,India,40,19,Credit Card,Organic Search,Annual,1,13.37,10,0,Active,228,189,6.3,119.7,0,Low Risk
C04052,2025-08-07,,Standard,India,61,49,Credit Card,Referral,Annual,3,14.69,21,0,Active,588,146,4.9,240.1,0,Low Risk
C04053,2026-03-30,,Standard,India,20,49,Debit Card,Paid Search,Monthly,5,17.12,16,0,Active,588,-89,-3.0,-147.0,2,High Risk
C04054,2025-06-19,2025-09-02,Standard,Canada,39,49,Debit Card,Referral,Monthly,2,15.02,8,1,Churned,588,195,6.5,318.5,1,Medium Risk
C04055,2025-09-23,2025-12-07,Standard,United States,21,49,UPI,Email,Annual,3,12.41,23,1,Churned,588,99,3.3,161.7,0,Low Risk
C04056,2024-11-11,,Basic,United States,20,19,PayPal,Organic Search,Monthly,0,14.69,3,0,Active,228,415,13.8,262.2,1,Medium Risk
C04057,2024-06-17,,Standard,Germany,42,49,Credit Card,Social Media,Annual,2,12.61,26,0,Active,588,562,18.7,916.3,0,Low Risk
C04058,2024-07-21,,Premium,Australia,33,99,Debit Card,Organic Search,Monthly,3,8.44,24,0,Active,1188,528,17.6,1742.4,1,Medium Risk
C04059,2024-03-11,,Basic,Germany,50,19,UPI,Partner,Monthly,1,9.17,22,0,Active,228,660,22.0,418.0,1,Medium Risk
C04060,2024-05-02,,Standard,India,31,49,UPI,Referral,Monthly,1,14.68,19,0,Active,588,608,20.3,994.7,1,Medium Risk
C04061,2025-07-17,,Premium,Germany,57,99,Credit Card,Organic Search,Monthly,2,9.34,10,0,Active,1188,167,5.6,554.4,1,Medium Risk
C04062,2026-05-22,,Premium,United Kingdom,40,99,UPI,Organic Search,Annual,2,7.96,20,0,Active,1188,-142,-4.7,-465.3,0,Low Risk
C04063,2025-03-28,,Standard,Australia,41,49,Debit Card,Organic Search,Monthly,1,11.62,4,0,Active,588,278,9.3,455.7,1,Medium Risk
C04064,2025-10-31,,Basic,United Kingdom,35,19,Credit Card,Paid Search,Monthly,3,11.22,12,0,Active,228,61,2.0,38.0,1,Medium Risk
C04065,2024-09-20,,Standard,Canada,54,49,Debit Card,Partner,Annual,3,5.51,16,0,Active,588,467,15.6,764.4,0,Low Risk
C04066,2024-06-28,,Standard,United Kingdom,35,49,PayPal,Paid Search,Annual,1,11.27,26,0,Active,588,551,18.4,901.6,0,Low Risk
C04067,2025-03-03,,Standard,Canada,29,49,Credit Card,Organic Search,Monthly,4,16.08,9,0,Active,588,303,10.1,494.9,1,Medium Risk
C04068,2025-05-15,,Basic,Germany,61,19,PayPal,Partner,Annual,0,11.46,24,0,Active,228,230,7.7,146.3,0,Low Risk
C04069,2026-06-14,,Basic,India,42,19,UPI,Social Media,Monthly,2,18.86,2,0,Active,228,-165,-5.5,-104.5,1,Medium Risk
C04070,2024-10-06,,Premium,United Kingdom,57,99,Credit Card,Partner,Monthly,1,10.36,10,0,Active,1188,451,15.0,1485.0,1,Medium Risk
C04071,2025-10-19,,Basic,Canada,48,19,PayPal,Partner,Monthly,0,15.97,14,0,Active,228,73,2.4,45.6,1,Medium Risk
C04072,2025-12-11,,Standard,Canada,29,49,UPI,Organic Search,Monthly,0,9.05,8,0,Active,588,20,0.7,34.3,1,Medium Risk
C04073,2025-09-14,2025-12-09,Basic,United Kingdom,20,19,Debit Card,Paid Search,Monthly,2,19.34,34,1,Churned,228,108,3.6,68.4,2,High Risk
C04074,2024-07-15,,Standard,Australia,36,49,PayPal,Social Media,Monthly,2,16.05,11,0,Active,588,534,17.8,872.2,1,Medium Risk
C04075,2024-10-31,,Premium,Germany,60,99,Debit Card,Paid Search,Monthly,2,7.54,37,0,Active,1188,426,14.2,1405.8,2,High Risk
C04076,2026-02-22,,Premium,Canada,54,99,Debit Card,Organic Search,Monthly,0,16.54,20,0,Active,1188,-53,-1.8,-178.2,1,Medium Risk
C04077,2024-11-17,,Basic,Canada,51,19,Credit Card,Organic Search,Annual,1,8.85,25,0,Active,228,409,13.6,258.4,0,Low Risk
C04078,2025-08-28,,Basic,Australia,62,19,Debit Card,Organic Search,Annual,1,14.4,33,0,Active,228,125,4.2,79.8,1,Medium Risk
C04079,2025-08-16,2025-10-18,Standard,United States,46,49,UPI,Social Media,Monthly,2,5.64,24,1,Churned,588,137,4.6,225.4,1,Medium Risk
C04080,2024-04-02,,Basic,India,55,19,Debit Card,Email,Monthly,0,16.05,13,0,Active,228,638,21.3,404.7,1,Medium Risk
C04081,2026-05-29,2025-12-31,Premium,United States,48,99,UPI,Email,Monthly,1,24.38,3,1,Churned,1188,-149,-5.0,-495.0,1,Medium Risk
C04082,2026-02-09,,Premium,United Kingdom,18,99,PayPal,Social Media,Monthly,2,17.33,35,0,Active,1188,-40,-1.3,-128.7,2,High Risk
C04083,2024-11-19,,Basic,United States,35,19,PayPal,Social Media,Annual,2,14.26,5,0,Active,228,407,13.6,258.4,0,Low Risk
C04084,2025-11-18,,Basic,United Kingdom,44,19,Credit Card,Referral,Annual,1,12.91,6,0,Active,228,43,1.4,26.6,0,Low Risk
C04085,2025-11-17,,Standard,Germany,50,49,Credit Card,Social Media,Monthly,2,12.2,3,0,Active,588,44,1.5,73.5,1,Medium Risk
C04086,2025-08-24,2025-11-18,Basic,Germany,63,19,PayPal,Social Media,Monthly,1,7.92,31,1,Churned,228,129,4.3,81.7,2,High Risk
C04087,2025-05-21,,Premium,Canada,61,99,PayPal,Partner,Monthly,0,13.08,32,0,Active,1188,224,7.5,742.5,2,High Risk
C04088,2025-08-22,2025-12-18,Basic,Canada,59,19,Credit Card,Email,Monthly,3,19.78,19,1,Churned,228,131,4.4,83.6,1,Medium Risk
C04089,2025-10-25,,Premium,Germany,46,99,Debit Card,Partner,Annual,1,8.18,7,0,Active,1188,67,2.2,217.8,0,Low Risk
C04090,2025-08-22,,Standard,Germany,62,49,Debit Card,Email,Annual,2,10.67,15,0,Active,588,131,4.4,215.6,0,Low Risk
C04091,2026-03-08,,Standard,Canada,28,49,Credit Card,Partner,Monthly,0,10.56,14,0,Active,588,-67,-2.2,-107.8,1,Medium Risk
C04092,2024-08-19,2025-07-15,Basic,Australia,40,19,Debit Card,Partner,Monthly,2,7.93,12,1,Churned,228,499,16.6,315.4,1,Medium Risk
C04093,2024-06-29,,Standard,United Kingdom,46,49,PayPal,Partner,Monthly,1,22.43,11,0,Active,588,550,18.3,896.7,1,Medium Risk
C04094,2026-05-26,,Premium,United Kingdom,59,99,Debit Card,Partner,Monthly,2,13.09,7,0,Active,1188,-146,-4.9,-485.1,1,Medium Risk
C04095,2024-05-22,,Basic,United Kingdom,55,19,PayPal,Organic Search,Monthly,2,13.53,20,0,Active,228,588,19.6,372.4,1,Medium Risk
C04096,2025-01-25,,Basic,Germany,42,19,PayPal,Social Media,Annual,1,16.93,18,0,Active,228,340,11.3,214.7,0,Low Risk
C04097,2024-07-21,,Basic,India,40,19,PayPal,Email,Annual,0,13.8,22,0,Active,228,528,17.6,334.4,0,Low Risk
C04098,2025-01-04,,Standard,Germany,41,49,UPI,Email,Monthly,5,10.61,6,0,Active,588,361,12.0,588.0,2,High Risk
C04099,2025-12-10,,Basic,India,37,19,UPI,Social Media,Annual,3,18.93,17,0,Active,228,21,0.7,13.3,0,Low Risk
C04100,2025-09-08,,Standard,Canada,26,49,Credit Card,Organic Search,Annual,0,12.57,21,0,Active,588,114,3.8,186.2,0,Low Risk
C04101,2024-06-20,,Premium,United States,63,99,UPI,Referral,Monthly,2,16.51,26,0,Active,1188,559,18.6,1841.4,1,Medium Risk
C04102,2025-05-27,,Standard,United States,18,49,Credit Card,Email,Monthly,2,14.87,30,0,Active,588,218,7.3,357.7,1,Medium Risk
C04103,2024-09-03,,Premium,Australia,52,99,Credit Card,Referral,Monthly,3,9.36,24,0,Active,1188,484,16.1,1593.9,1,Medium Risk
C04104,2024-05-21,,Standard,Canada,32,49,Credit Card,Social Media,Monthly,4,7.6,9,0,Active,588,589,19.6,960.4,1,Medium Risk
C04105,2025-02-24,,Standard,United Kingdom,42,49,PayPal,Paid Search,Monthly,3,8.74,32,0,Active,588,310,10.3,504.7,2,High Risk
C04106,2024-10-31,,Basic,Germany,36,19,Debit Card,Paid Search,Annual,2,13.08,21,0,Active,228,426,14.2,269.8,0,Low Risk
C04107,2025-10-20,2025-12-14,Basic,Germany,63,19,Debit Card,Organic Search,Monthly,3,12.25,1,1,Churned,228,72,2.4,45.6,1,Medium Risk
C04108,2024-11-07,,Standard,United Kingdom,30,49,Credit Card,Organic Search,Annual,2,6.46,20,0,Active,588,419,14.0,686.0,0,Low Risk
C04109,2026-06-18,,Standard,Australia,50,49,PayPal,Referral,Annual,0,10.11,25,0,Active,588,-169,-5.6,-274.4,0,Low Risk
C04110,2026-06-09,,Premium,Canada,36,99,Debit Card,Referral,Monthly,1,13.34,1,0,Active,1188,-160,-5.3,-524.7,1,Medium Risk
C04111,2024-12-10,,Premium,United States,45,99,Credit Card,Referral,Annual,2,16.41,25,0,Active,1188,386,12.9,1277.1,0,Low Risk
C04112,2026-05-06,,Basic,Germany,46,19,PayPal,Paid Search,Monthly,3,13.22,16,0,Active,228,-126,-4.2,-79.8,1,Medium Risk
C04113,2024-03-15,,Premium,United States,26,99,Debit Card,Organic Search,Monthly,2,25.6,10,0,Active,1188,656,21.9,2168.1,1,Medium Risk
C04114,2026-05-04,,Basic,Australia,25,19,Credit Card,Partner,Annual,1,12.31,23,0,Active,228,-124,-4.1,-77.9,0,Low Risk
C04115,2025-12-06,,Basic,Canada,30,19,Debit Card,Organic Search,Monthly,1,10.83,26,0,Active,228,25,0.8,15.2,1,Medium Risk
C04116,2026-03-09,,Standard,Australia,59,49,Credit Card,Paid Search,Annual,5,16.38,8,0,Active,588,-68,-2.3,-112.7,1,Medium Risk
C04117,2026-04-17,,Standard,Germany,18,49,Debit Card,Email,Annual,1,7.68,28,0,Active,588,-107,-3.6,-176.4,0,Low Risk
C04118,2024-10-21,2025-09-25,Standard,Canada,29,49,Credit Card,Paid Search,Monthly,1,15.0,33,1,Churned,588,436,14.5,710.5,2,High Risk
C04119,2026-02-22,,Basic,United Kingdom,41,19,PayPal,Organic Search,Monthly,2,18.2,27,0,Active,228,-53,-1.8,-34.2,1,Medium Risk
C04120,2026-01-24,,Basic,Australia,33,19,Debit Card,Organic Search,Monthly,0,14.68,13,0,Active,228,-24,-0.8,-15.2,1,Medium Risk
C04121,2026-05-30,,Premium,Germany,25,99,Credit Card,Partner,Monthly,2,0.41,6,0,Active,1188,-150,-5.0,-495.0,1,Medium Risk
C04122,2024-05-15,,Standard,Canada,20,49,Credit Card,Referral,Monthly,2,17.46,27,0,Active,588,595,19.8,970.2,1,Medium Risk
C04123,2026-06-06,,Premium,Canada,20,99,Credit Card,Referral,Monthly,3,14.16,1,0,Active,1188,-157,-5.2,-514.8,1,Medium Risk
C04124,2024-08-31,,Standard,Germany,29,49,Debit Card,Referral,Monthly,2,9.59,23,0,Active,588,487,16.2,793.8,1,Medium Risk
C04125,2024-08-16,,Basic,Australia,26,19,UPI,Referral,Annual,3,14.7,23,0,Active,228,502,16.7,317.3,0,Low Risk
C04126,2024-11-21,,Basic,India,42,19,UPI,Paid Search,Monthly,2,15.5,22,0,Active,228,405,13.5,256.5,1,Medium Risk
C04127,2024-02-29,,Basic,Germany,27,19,Debit Card,Email,Monthly,3,9.17,13,0,Active,228,671,22.4,425.6,1,Medium Risk
C04128,2026-03-22,,Basic,United Kingdom,42,19,PayPal,Partner,Annual,3,0.49,21,0,Active,228,-81,-2.7,-51.3,0,Low Risk
C04129,2025-08-11,2025-09-26,Premium,Germany,63,99,Credit Card,Referral,Monthly,3,7.67,26,1,Churned,1188,142,4.7,465.3,1,Medium Risk
C04130,2026-05-22,,Standard,Germany,62,49,Credit Card,Partner,Monthly,3,14.22,9,0,Active,588,-142,-4.7,-230.3,1,Medium Risk
C04131,2025-03-25,,Premium,United Kingdom,55,99,PayPal,Social Media,Annual,1,6.6,21,0,Active,1188,281,9.4,930.6,0,Low Risk
C04132,2026-05-10,,Premium,Germany,53,99,PayPal,Organic Search,Monthly,2,10.35,13,0,Active,1188,-130,-4.3,-425.7,1,Medium Risk
C04133,2025-02-15,,Standard,Canada,28,49,UPI,Partner,Annual,2,14.28,23,0,Active,588,319,10.6,519.4,0,Low Risk
C04134,2024-04-01,,Basic,Canada,43,19,PayPal,Paid Search,Monthly,1,13.17,9,0,Active,228,639,21.3,404.7,1,Medium Risk
C04135,2025-07-11,2025-09-14,Basic,Germany,27,19,Debit Card,Social Media,Monthly,2,23.27,19,1,Churned,228,173,5.8,110.2,1,Medium Risk
C04136,2024-03-08,,Basic,Australia,37,19,Credit Card,Organic Search,Annual,4,6.01,15,0,Active,228,663,22.1,419.9,0,Low Risk
C04137,2025-01-09,2025-09-05,Standard,Germany,18,49,Credit Card,Paid Search,Monthly,1,5.33,26,1,Churned,588,356,11.9,583.1,1,Medium Risk
C04138,2026-06-06,,Basic,United Kingdom,39,19,UPI,Paid Search,Monthly,2,12.75,20,0,Active,228,-157,-5.2,-98.8,1,Medium Risk
C04139,2026-03-15,,Basic,Germany,47,19,Debit Card,Paid Search,Monthly,1,14.75,18,0,Active,228,-74,-2.5,-47.5,1,Medium Risk
C04140,2024-04-02,,Standard,Germany,33,49,UPI,Social Media,Monthly,1,10.18,2,0,Active,588,638,21.3,1043.7,1,Medium Risk
C04141,2025-09-29,,Basic,India,53,19,Credit Card,Referral,Monthly,1,12.19,1,0,Active,228,93,3.1,58.9,1,Medium Risk
C04142,2024-09-26,,Standard,Australia,54,49,PayPal,Partner,Monthly,2,14.01,11,0,Active,588,461,15.4,754.6,1,Medium Risk
C04143,2024-10-05,2025-04-21,Standard,India,31,49,Credit Card,Referral,Monthly,1,5.1,20,1,Churned,588,452,15.1,739.9,1,Medium Risk
C04144,2025-01-20,2025-04-30,Basic,Germany,35,19,UPI,Partner,Monthly,3,3.29,18,1,Churned,228,345,11.5,218.5,1,Medium Risk
C04145,2024-11-26,,Basic,Australia,54,19,UPI,Referral,Annual,1,21.04,13,0,Active,228,400,13.3,252.7,0,Low Risk
C04146,2024-04-02,,Basic,India,21,19,Debit Card,Referral,Monthly,2,9.78,1,0,Active,228,638,21.3,404.7,1,Medium Risk
C04147,2025-07-09,,Standard,Germany,56,49,UPI,Email,Annual,5,19.31,15,0,Active,588,175,5.8,284.2,1,Medium Risk
