customer_id,signup_date,churn_date,plan,country,age,monthly_fee,payment_method,acquisition_channel,contract_type,support_tickets,login_frequency,days_since_last_login,churn_flag,status,annual_revenue
C03946,2024-06-21,,Basic,Canada,58,19,UPI,Organic Search,Annual,6,20.09,1,0,Active,228
C03947,2025-11-24,2025-12-24,Basic,India,18,19,Credit Card,Referral,Monthly,2,6.24,38,1,Churned,228
C03948,2026-03-14,,Premium,United Kingdom,63,99,Credit Card,Referral,Annual,3,9.44,19,0,Active,1188
C03949,2026-05-29,,Premium,India,36,99,Credit Card,Social Media,Monthly,3,11.16,1,0,Active,1188
C03950,2024-05-09,,Basic,United States,23,19,Debit Card,Partner,Annual,2,16.31,11,0,Active,228
C03951,2024-06-10,2025-06-30,Premium,Canada,44,99,Debit Card,Social Media,Monthly,3,8.39,5,1,Churned,1188
C03952,2024-10-03,,Basic,Canada,34,19,Debit Card,Organic Search,Monthly,1,15.82,12,0,Active,228
C03953,2024-12-19,,Standard,Australia,63,49,Credit Card,Paid Search,Annual,4,10.85,7,0,Active,588
C03954,2025-08-06,2025-11-10,Basic,Germany,36,19,UPI,Partner,Monthly,1,7.22,13,1,Churned,228
C03955,2025-07-29,,Standard,United Kingdom,39,49,Credit Card,Email,Monthly,3,13.22,5,0,Active,588
C03956,2024-04-19,,Premium,Germany,18,99,PayPal,Partner,Annual,0,12.32,27,0,Active,1188
C03957,2025-09-17,,Standard,United Kingdom,24,49,PayPal,Organic Search,Annual,2,11.17,26,0,Active,588
C03958,2026-01-14,,Basic,Canada,50,19,PayPal,Referral,Annual,2,5.93,21,0,Active,228
C03959,2024-03-23,,Premium,United Kingdom,42,99,UPI,Email,Monthly,2,13.82,17,0,Active,1188
C03960,2024-02-24,2025-10-19,Basic,Australia,19,19,Debit Card,Paid Search,Monthly,2,0.38,17,1,Churned,228
C03961,2025-04-23,,Basic,India,30,19,Credit Card,Partner,Annual,3,4.94,23,0,Active,228
C03962,2025-06-10,,Standard,Australia,23,49,Debit Card,Referral,Monthly,2,9.36,8,0,Active,588
C03963,2025-11-06,2025-12-06,Premium,Australia,61,99,PayPal,Organic Search,Monthly,0,12.18,15,1,Churned,1188
C03964,2025-11-25,2025-12-25,Basic,Australia,27,19,UPI,Referral,Monthly,3,7.67,22,1,Churned,228
C03965,2026-02-01,2025-12-31,Standard,Canada,38,49,UPI,Referral,Monthly,1,16.95,1,1,Churned,588
C03966,2025-12-24,,Basic,Canada,46,19,Credit Card,Social Media,Monthly,1,9.7,34,0,Active,228
C03967,2025-02-11,,Basic,Germany,41,19,Credit Card,Social Media,Monthly,3,25.02,22,0,Active,228
C03968,2025-04-17,,Basic,United Kingdom,40,19,Debit Card,Organic Search,Monthly,1,13.55,15,0,Active,228
C03969,2025-11-12,,Premium,United Kingdom,19,99,PayPal,Social Media,Monthly,0,17.93,13,0,Active,1188
C03970,2024-05-13,,Basic,United Kingdom,39,19,PayPal,Organic Search,Monthly,2,9.87,1,0,Active,228
C03971,2025-04-10,,Premium,India,61,99,PayPal,Social Media,Monthly,4,6.62,11,0,Active,1188
C03972,2024-09-01,,Basic,Canada,47,19,UPI,Referral,Monthly,5,8.21,21,0,Active,228
C03973,2025-07-25,,Premium,India,37,99,Credit Card,Social Media,Monthly,1,0.0,10,0,Active,1188
C03974,2025-10-11,,Premium,Germany,53,99,UPI,Paid Search,Monthly,1,3.31,26,0,Active,1188
C03975,2024-10-27,,Standard,United Kingdom,23,49,Debit Card,Referral,Annual,1,13.7,1,0,Active,588
C03976,2024-06-26,,Premium,Germany,63,99,PayPal,Partner,Monthly,2,11.38,13,0,Active,1188
C03977,2024-06-03,2024-08-16,Premium,United States,42,99,Debit Card,Organic Search,Monthly,0,15.52,11,1,Churned,1188
C03978,2025-01-29,,Premium,Germany,18,99,PayPal,Social Media,Monthly,2,8.93,8,0,Active,1188
C03979,2024-11-23,,Premium,United Kingdom,44,99,Debit Card,Organic Search,Annual,1,14.86,33,0,Active,1188
C03980,2025-01-16,,Standard,United Kingdom,41,49,PayPal,Partner,Annual,1,14.08,24,0,Active,588
C03981,2024-05-03,,Basic,Germany,24,19,UPI,Referral,Monthly,2,14.87,22,0,Active,228
C03982,2025-07-29,2025-12-13,Standard,India,62,49,Credit Card,Organic Search,Monthly,2,17.41,6,1,Churned,588
C03983,2024-12-31,,Standard,India,27,49,UPI,Referral,Annual,2,13.73,6,0,Active,588
C03984,2026-02-08,,Basic,Australia,60,19,Credit Card,Referral,Monthly,3,6.91,20,0,Active,228
C03985,2025-09-27,2025-11-28,Basic,United States,28,19,PayPal,Organic Search,Annual,2,7.53,11,1,Churned,228
C03986,2024-09-07,,Standard,United Kingdom,32,49,Credit Card,Referral,Monthly,0,14.55,21,0,Active,588
C03987,2025-01-12,,Basic,United Kingdom,42,19,UPI,Email,Annual,3,13.19,5,0,Active,228
C03988,2024-06-23,,Basic,United Kingdom,56,19,Credit Card,Paid Search,Monthly,1,13.98,30,0,Active,228
C03989,2026-04-09,,Basic,United Kingdom,28,19,PayPal,Referral,Monthly,1,0.72,14,0,Active,228
C03990,2026-02-05,,Standard,Australia,57,49,Debit Card,Organic Search,Monthly,4,11.28,1,0,Active,588
C03991,2026-04-22,,Standard,India,41,49,PayPal,Paid Search,Monthly,3,3.59,2,0,Active,588
C03992,2026-01-11,2025-12-31,Standard,Canada,28,49,PayPal,Paid Search,Monthly,0,12.6,1,1,Churned,588
C03993,2025-08-22,,Standard,United Kingdom,47,49,Credit Card,Paid Search,Monthly,1,10.91,31,0,Active,588
C03994,2024-07-20,,Premium,United States,30,99,Credit Card,Paid Search,Annual,1,14.18,33,0,Active,1188
C03995,2025-01-05,2025-08-02,Basic,India,35,19,Debit Card,Partner,Monthly,3,2.36,24,1,Churned,228
C03996,2024-09-12,,Premium,United States,24,99,UPI,Partner,Monthly,1,18.42,26,0,Active,1188
C03997,2025-04-19,2025-05-23,Basic,Germany,43,19,UPI,Paid Search,Monthly,1,12.45,13,1,Churned,228
C03998,2025-10-06,,Standard,United Kingdom,35,49,UPI,Organic Search,Monthly,3,14.41,7,0,Active,588
C03999,2024-02-27,,Standard,United States,34,49,UPI,Partner,Monthly,4,3.17,25,0,Active,588
C04000,2025-01-16,,Basic,India,45,19,Debit Card,Paid Search,Monthly,3,15.38,13,0,Active,228
C04001,2024-09-14,,Standard,Canada,19,49,Credit Card,Paid Search,Monthly,4,14.03,23,0,Active,588
C04002,2024-02-27,2025-05-07,Basic,United Kingdom,44,19,PayPal,Paid Search,Monthly,1,10.09,21,1,Churned,228
C04003,2025-03-06,,Basic,United Kingdom,34,19,Debit Card,Email,Monthly,2,15.26,30,0,Active,228
C04004,2025-01-07,,Premium,Canada,24,99,Debit Card,Referral,Monthly,1,17.07,17,0,Active,1188
C04005,2025-06-13,,Standard,India,32,49,Credit Card,Organic Search,Monthly,1,15.35,3,0,Active,588
C04006,2026-04-18,,Standard,Germany,29,49,Debit Card,Partner,Annual,2,10.04,8,0,Active,588
C04007,2026-05-11,,Standard,United Kingdom,38,49,PayPal,Organic Search,Monthly,3,4.78,15,0,Active,588
C04008,2024-06-04,,Basic,India,47,19,UPI,Paid Search,Monthly,0,18.23,23,0,Active,228
C04009,2024-10-29,,Standard,India,25,49,UPI,Referral,Annual,0,10.3,25,0,Active,588
C04010,2025-03-19,2025-08-01,Basic,Germany,29,19,Credit Card,Social Media,Annual,2,5.72,14,1,Churned,228
C04011,2025-02-27,,Premium,Germany,43,99,UPI,Social Media,Monthly,3,22.08,12,0,Active,1188
C04012,2026-02-06,,Premium,United States,53,99,PayPal,Paid Search,Monthly,0,3.44,26,0,Active,1188
C04013,2025-07-21,,Basic,United States,28,19,Debit Card,Partner,Annual,0,9.71,29,0,Active,228
C04014,2024-10-10,,Premium,Germany,54,99,Debit Card,Partner,Monthly,2,15.4,5,0,Active,1188
C04015,2026-03-14,2025-12-31,Basic,Australia,40,19,Credit Card,Email,Annual,2,6.54,13,1,Churned,228
C04016,2024-10-21,,Standard,India,31,49,Debit Card,Email,Monthly,1,13.12,10,0,Active,588
C04017,2024-10-31,2025-12-09,Basic,United States,52,19,UPI,Social Media,Monthly,0,5.92,18,1,Churned,228
C04018,2025-06-03,,Standard,Canada,39,49,UPI,Partner,Monthly,0,19.27,9,0,Active,588
C04019,2024-04-08,,Standard,Germany,45,49,UPI,Paid Search,Monthly,1,9.6,19,0,Active,588
C04020,2024-12-27,,Standard,Germany,62,49,PayPal,Paid Search,Annual,1,9.59,9,0,Active,588
C04021,2026-04-13,,Basic,United States,18,19,PayPal,Partner,Monthly,2,1.95,23,0,Active,228
C04022,2025-06-14,,Premium,Canada,63,99,Debit Card,Email,Annual,3,13.26,30,0,Active,1188
C04023,2024-11-04,,Premium,United States,26,99,UPI,Social Media,Monthly,3,15.62,6,0,Active,1188
C04024,2025-06-21,,Premium,Germany,31,99,UPI,Paid Search,Annual,2,10.39,38,0,Active,1188
C04025,2024-09-15,,Standard,Germany,26,49,Debit Card,Email,Monthly,3,14.76,27,0,Active,588
C04026,2026-04-20,,Premium,Germany,64,99,UPI,Social Media,Monthly,0,11.61,10,0,Active,1188
C04027,2025-11-03,2025-12-03,Basic,Canada,34,19,Credit Card,Partner,Monthly,4,15.44,7,1,Churned,228
C04028,2026-06-02,2025-12-31,Basic,United Kingdom,44,19,PayPal,Social Media,Monthly,1,13.97,14,1,Churned,228
C04029,2024-06-09,2025-10-11,Basic,Canada,34,19,Credit Card,Organic Search,Monthly,2,13.53,33,1,Churned,228
C04030,2026-02-16,,Basic,Australia,57,19,Debit Card,Partner,Monthly,0,9.46,1,0,Active,228
C04031,2024-06-10,,Standard,Canada,28,49,UPI,Referral,Monthly,4,11.31,1,0,Active,588
C04032,2026-06-08,,Premium,Australia,27,99,Credit Card,Referral,Monthly,1,3.73,2,0,Active,1188
C04033,2024-08-07,,Basic,Germany,49,19,Credit Card,Referral,Annual,1,14.36,6,0,Active,228
C04034,2024-07-18,2024-12-11,Premium,Australia,39,99,Debit Card,Paid Search,Monthly,1,14.36,24,1,Churned,1188
C04035,2025-10-10,,Premium,Australia,54,99,Credit Card,Referral,Monthly,3,11.02,28,0,Active,1188
C04036,2025-07-05,,Premium,Canada,43,99,PayPal,Organic Search,Monthly,0,18.61,5,0,Active,1188
C04037,2025-03-05,,Basic,United States,46,19,Credit Card,Social Media,Annual,0,16.61,8,0,Active,228
C04038,2026-02-28,,Standard,India,46,49,PayPal,Social Media,Monthly,1,15.1,1,0,Active,588
C04039,2024-07-26,,Basic,United States,57,19,UPI,Organic Search,Monthly,1,18.32,1,0,Active,228
C04040,2025-04-07,,Standard,Germany,44,49,Debit Card,Referral,Monthly,1,10.37,18,0,Active,588
C04041,2024-08-29,,Standard,United Kingdom,55,49,UPI,Paid Search,Annual,2,5.31,5,0,Active,588
C04042,2024-11-18,,Premium,United States,59,99,UPI,Social Media,Annual,2,9.5,19,0,Active,1188
C04043,2024-04-23,,Standard,United States,21,49,UPI,Email,Annual,1,3.55,9,0,Active,588
C04044,2024-04-18,,Basic,United Kingdom,38,19,Debit Card,Email,Monthly,2,11.99,36,0,Active,228
C04045,2025-01-06,,Premium,United Kingdom,30,99,UPI,Referral,Monthly,2,18.23,17,0,Active,1188
C04046,2026-01-01,,Standard,Canada,22,49,PayPal,Referral,Annual,4,4.67,16,0,Active,588
C04047,2026-03-12,,Standard,United Kingdom,32,49,Debit Card,Partner,Annual,3,7.02,36,0,Active,588
C04048,2026-02-04,,Basic,Canada,22,19,PayPal,Paid Search,Monthly,1,8.71,19,0,Active,228
C04049,2024-07-26,,Premium,Germany,40,99,PayPal,Social Media,Annual,3,12.55,28,0,Active,1188
C04050,2025-06-12,,Premium,United States,62,99,UPI,Social Media,Monthly,1,14.68,13,0,Active,1188
C04051,2025-06-25,,Basic,India,40,19,Credit Card,Organic Search,Annual,1,13.37,10,0,Active,228
C04052,2025-08-07,,Standard,India,61,49,Credit Card,Referral,Annual,3,14.69,21,0,Active,588
C04053,2026-03-30,,Standard,India,20,49,Debit Card,Paid Search,Monthly,5,17.12,16,0,Active,588
C04054,2025-06-19,2025-09-02,Standard,Canada,39,49,Debit Card,Referral,Monthly,2,15.02,8,1,Churned,588
C04055,2025-09-23,2025-12-07,Standard,United States,21,49,UPI,Email,Annual,3,12.41,23,1,Churned,588
C04056,2024-11-11,,Basic,United States,20,19,PayPal,Organic Search,Monthly,0,14.69,3,0,Active,228
C04057,2024-06-17,,Standard,Germany,42,49,Credit Card,Social Media,Annual,2,12.61,26,0,Active,588
C04058,2024-07-21,,Premium,Australia,33,99,Debit Card,Organic Search,Monthly,3,8.44,24,0,Active,1188
C04059,2024-03-11,,Basic,Germany,50,19,UPI,Partner,Monthly,1,9.17,22,0,Active,228
C04060,2024-05-02,,Standard,India,31,49,UPI,Referral,Monthly,1,14.68,19,0,Active,588
C04061,2025-07-17,,Premium,Germany,57,99,Credit Card,Organic Search,Monthly,2,9.34,10,0,Active,1188
C04062,2026-05-22,,Premium,United Kingdom,40,99,UPI,Organic Search,Annual,2,7.96,20,0,Active,1188
C04063,2025-03-28,,Standard,Australia,41,49,Debit Card,Organic Search,Monthly,1,11.62,4,0,Active,588
C04064,2025-10-31,,Basic,United Kingdom,35,19,Credit Card,Paid Search,Monthly,3,11.22,12,0,Active,228
C04065,2024-09-20,,Standard,Canada,54,49,Debit Card,Partner,Annual,3,5.51,16,0,Active,588
C04066,2024-06-28,,Standard,United Kingdom,35,49,PayPal,Paid Search,Annual,1,11.27,26,0,Active,588
C04067,2025-03-03,,Standard,Canada,29,49,Credit Card,Organic Search,Monthly,4,16.08,9,0,Active,588
C04068,2025-05-15,,Basic,Germany,61,19,PayPal,Partner,Annual,0,11.46,24,0,Active,228
C04069,2026-06-14,,Basic,India,42,19,UPI,Social Media,Monthly,2,18.86,2,0,Active,228
C04070,2024-10-06,,Premium,United Kingdom,57,99,Credit Card,Partner,Monthly,1,10.36,10,0,Active,1188
C04071,2025-10-19,,Basic,Canada,48,19,PayPal,Partner,Monthly,0,15.97,14,0,Active,228
C04072,2025-12-11,,Standard,Canada,29,49,UPI,Organic Search,Monthly,0,9.05,8,0,Active,588
C04073,2025-09-14,2025-12-09,Basic,United Kingdom,20,19,Debit Card,Paid Search,Monthly,2,19.34,34,1,Churned,228
C04074,2024-07-15,,Standard,Australia,36,49,PayPal,Social Media,Monthly,2,16.05,11,0,Active,588
C04075,2024-10-31,,Premium,Germany,60,99,Debit Card,Paid Search,Monthly,2,7.54,37,0,Active,1188
C04076,2026-02-22,,Premium,Canada,54,99,Debit Card,Organic Search,Monthly,0,16.54,20,0,Active,1188
C04077,2024-11-17,,Basic,Canada,51,19,Credit Card,Organic Search,Annual,1,8.85,25,0,Active,228
C04078,2025-08-28,,Basic,Australia,62,19,Debit Card,Organic Search,Annual,1,14.4,33,0,Active,228
C04079,2025-08-16,2025-10-18,Standard,United States,46,49,UPI,Social Media,Monthly,2,5.64,24,1,Churned,588
C04080,2024-04-02,,Basic,India,55,19,Debit Card,Email,Monthly,0,16.05,13,0,Active,228
C04081,2026-05-29,2025-12-31,Premium,United States,48,99,UPI,Email,Monthly,1,24.38,3,1,Churned,1188
C04082,2026-02-09,,Premium,United Kingdom,18,99,PayPal,Social Media,Monthly,2,17.33,35,0,Active,1188
C04083,2024-11-19,,Basic,United States,35,19,PayPal,Social Media,Annual,2,14.26,5,0,Active,228
C04084,2025-11-18,,Basic,United Kingdom,44,19,Credit Card,Referral,Annual,1,12.91,6,0,Active,228
C04085,2025-11-17,,Standard,Germany,50,49,Credit Card,Social Media,Monthly,2,12.2,3,0,Active,588
C04086,2025-08-24,2025-11-18,Basic,Germany,63,19,PayPal,Social Media,Monthly,1,7.92,31,1,Churned,228
C04087,2025-05-21,,Premium,Canada,61,99,PayPal,Partner,Monthly,0,13.08,32,0,Active,1188
C04088,2025-08-22,2025-12-18,Basic,Canada,59,19,Credit Card,Email,Monthly,3,19.78,19,1,Churned,228
C04089,2025-10-25,,Premium,Germany,46,99,Debit Card,Partner,Annual,1,8.18,7,0,Active,1188
C04090,2025-08-22,,Standard,Germany,62,49,Debit Card,Email,Annual,2,10.67,15,0,Active,588
C04091,2026-03-08,,Standard,Canada,28,49,Credit Card,Partner,Monthly,0,10.56,14,0,Active,588
C04092,2024-08-19,2025-07-15,Basic,Australia,40,19,Debit Card,Partner,Monthly,2,7.93,12,1,Churned,228
C04093,2024-06-29,,Standard,United Kingdom,46,49,PayPal,Partner,Monthly,1,22.43,11,0,Active,588
C04094,2026-05-26,,Premium,United Kingdom,59,99,Debit Card,Partner,Monthly,2,13.09,7,0,Active,1188
C04095,2024-05-22,,Basic,United Kingdom,55,19,PayPal,Organic Search,Monthly,2,13.53,20,0,Active,228
C04096,2025-01-25,,Basic,Germany,42,19,PayPal,Social Media,Annual,1,16.93,18,0,Active,228
C04097,2024-07-21,,Basic,India,40,19,PayPal,Email,Annual,0,13.8,22,0,Active,228
C04098,2025-01-04,,Standard,Germany,41,49,UPI,Email,Monthly,5,10.61,6,0,Active,588
C04099,2025-12-10,,Basic,India,37,19,UPI,Social Media,Annual,3,18.93,17,0,Active,228
C04100,2025-09-08,,Standard,Canada,26,49,Credit Card,Organic Search,Annual,0,12.57,21,0,Active,588
C04101,2024-06-20,,Premium,United States,63,99,UPI,Referral,Monthly,2,16.51,26,0,Active,1188
C04102,2025-05-27,,Standard,United States,18,49,Credit Card,Email,Monthly,2,14.87,30,0,Active,588
C04103,2024-09-03,,Premium,Australia,52,99,Credit Card,Referral,Monthly,3,9.36,24,0,Active,1188
C04104,2024-05-21,,Standard,Canada,32,49,Credit Card,Social Media,Monthly,4,7.6,9,0,Active,588
C04105,2025-02-24,,Standard,United Kingdom,42,49,PayPal,Paid Search,Monthly,3,8.74,32,0,Active,588
C04106,2024-10-31,,Basic,Germany,36,19,Debit Card,Paid Search,Annual,2,13.08,21,0,Active,228
C04107,2025-10-20,2025-12-14,Basic,Germany,63,19,Debit Card,Organic Search,Monthly,3,12.25,1,1,Churned,228
C04108,2024-11-07,,Standard,United Kingdom,30,49,Credit Card,Organic Search,Annual,2,6.46,20,0,Active,588
C04109,2026-06-18,,Standard,Australia,50,49,PayPal,Referral,Annual,0,10.11,25,0,Active,588
C04110,2026-06-09,,Premium,Canada,36,99,Debit Card,Referral,Monthly,1,13.34,1,0,Active,1188
C04111,2024-12-10,,Premium,United States,45,99,Credit Card,Referral,Annual,2,16.41,25,0,Active,1188
C04112,2026-05-06,,Basic,Germany,46,19,PayPal,Paid Search,Monthly,3,13.22,16,0,Active,228
C04113,2024-03-15,,Premium,United States,26,99,Debit Card,Organic Search,Monthly,2,25.6,10,0,Active,1188
C04114,2026-05-04,,Basic,Australia,25,19,Credit Card,Partner,Annual,1,12.31,23,0,Active,228
C04115,2025-12-06,,Basic,Canada,30,19,Debit Card,Organic Search,Monthly,1,10.83,26,0,Active,228
C04116,2026-03-09,,Standard,Australia,59,49,Credit Card,Paid Search,Annual,5,16.38,8,0,Active,588
C04117,2026-04-17,,Standard,Germany,18,49,Debit Card,Email,Annual,1,7.68,28,0,Active,588
C04118,2024-10-21,2025-09-25,Standard,Canada,29,49,Credit Card,Paid Search,Monthly,1,15.0,33,1,Churned,588
C04119,2026-02-22,,Basic,United Kingdom,41,19,PayPal,Organic Search,Monthly,2,18.2,27,0,Active,228
C04120,2026-01-24,,Basic,Australia,33,19,Debit Card,Organic Search,Monthly,0,14.68,13,0,Active,228
C04121,2026-05-30,,Premium,Germany,25,99,Credit Card,Partner,Monthly,2,0.41,6,0,Active,1188
C04122,2024-05-15,,Standard,Canada,20,49,Credit Card,Referral,Monthly,2,17.46,27,0,Active,588
C04123,2026-06-06,,Premium,Canada,20,99,Credit Card,Referral,Monthly,3,14.16,1,0,Active,1188
C04124,2024-08-31,,Standard,Germany,29,49,Debit Card,Referral,Monthly,2,9.59,23,0,Active,588
C04125,2024-08-16,,Basic,Australia,26,19,UPI,Referral,Annual,3,14.7,23,0,Active,228
C04126,2024-11-21,,Basic,India,42,19,UPI,Paid Search,Monthly,2,15.5,22,0,Active,228
C04127,2024-02-29,,Basic,Germany,27,19,Debit Card,Email,Monthly,3,9.17,13,0,Active,228
C04128,2026-03-22,,Basic,United Kingdom,42,19,PayPal,Partner,Annual,3,0.49,21,0,Active,228
C04129,2025-08-11,2025-09-26,Premium,Germany,63,99,Credit Card,Referral,Monthly,3,7.67,26,1,Churned,1188
C04130,2026-05-22,,Standard,Germany,62,49,Credit Card,Partner,Monthly,3,14.22,9,0,Active,588
C04131,2025-03-25,,Premium,United Kingdom,55,99,PayPal,Social Media,Annual,1,6.6,21,0,Active,1188
C04132,2026-05-10,,Premium,Germany,53,99,PayPal,Organic Search,Monthly,2,10.35,13,0,Active,1188
C04133,2025-02-15,,Standard,Canada,28,49,UPI,Partner,Annual,2,14.28,23,0,Active,588
C04134,2024-04-01,,Basic,Canada,43,19,PayPal,Paid Search,Monthly,1,13.17,9,0,Active,228
C04135,2025-07-11,2025-09-14,Basic,Germany,27,19,Debit Card,Social Media,Monthly,2,23.27,19,1,Churned,228
C04136,2024-03-08,,Basic,Australia,37,19,Credit Card,Organic Search,Annual,4,6.01,15,0,Active,228
C04137,2025-01-09,2025-09-05,Standard,Germany,18,49,Credit Card,Paid Search,Monthly,1,5.33,26,1,Churned,588
C04138,2026-06-06,,Basic,United Kingdom,39,19,UPI,Paid Search,Monthly,2,12.75,20,0,Active,228
C04139,2026-03-15,,Basic,Germany,47,19,Debit Card,Paid Search,Monthly,1,14.75,18,0,Active,228
C04140,2024-04-02,,Standard,Germany,33,49,UPI,Social Media,Monthly,1,10.18,2,0,Active,588
C04141,2025-09-29,,Basic,India,53,19,Credit Card,Referral,Monthly,1,12.19,1,0,Active,228
C04142,2024-09-26,,Standard,Australia,54,49,PayPal,Partner,Monthly,2,14.01,11,0,Active,588
C04143,2024-10-05,2025-04-21,Standard,India,31,49,Credit Card,Referral,Monthly,1,5.1,20,1,Churned,588
C04144,2025-01-20,2025-04-30,Basic,Germany,35,19,UPI,Partner,Monthly,3,3.29,18,1,Churned,228
C04145,2024-11-26,,Basic,Australia,54,19,UPI,Referral,Annual,1,21.04,13,0,Active,228
C04146,2024-04-02,,Basic,India,21,19,Debit Card,Referral,Monthly,2,9.78,1,0,Active,228
C04147,2025-07-09,,Standard,Germany,56,49,UPI,Email,Annual,5,19.31,15,0,Active,588
C04148,2025-06-18,,Standard,Germany,48,49,UPI,Social Media,Monthly,2,9.48,30,0,Active,588
C04149,2025-04-28,,Basic,United Kingdom,43,19,Debit Card,Social Media,Monthly,3,11.78,17,0,Active,228
C04150,2026-04-08,,Premium,United States,60,99,Credit Card,Social Media,Annual,4,18.39,6,0,Active,1188
C04151,2025-01-09,,Basic,Australia,29,19,Credit Card,Paid Search,Monthly,2,18.92,14,0,Active,228
C04152,2026-04-23,,Premium,Australia,57,99,Debit Card,Referral,Annual,2,21.87,39,0,Active,1188
C04153,2026-03-11,,Basic,India,39,19,Debit Card,Organic Search,Monthly,1,9.11,7,0,Active,228
C04154,2024-05-07,,Basic,Australia,19,19,Debit Card,Email,Monthly,2,9.43,25,0,Active,228
C04155,2025-06-14,2025-07-27,Premium,United States,43,99,UPI,Referral,Annual,0,24.51,21,1,Churned,1188
C04156,2024-02-25,,Premium,Australia,61,99,Debit Card,Email,Annual,3,11.46,16,0,Active,1188
C04157,2024-03-11,2024-09-12,Basic,Germany,64,19,UPI,Organic Search,Monthly,2,7.83,22,1,Churned,228
C04158,2025-09-24,,Premium,Germany,43,99,PayPal,Social Media,Annual,2,12.03,29,0,Active,1188
C04159,2025-10-05,,Premium,Canada,25,99,UPI,Social Media,Monthly,2,18.47,7,0,Active,1188
C04160,2024-12-05,,Premium,Germany,35,99,UPI,Email,Monthly,2,10.48,16,0,Active,1188
C04161,2026-01-26,,Standard,Canada,19,49,Debit Card,Email,Annual,2,13.96,16,0,Active,588
C04162,2024-09-05,,Premium,United Kingdom,27,99,Debit Card,Email,Monthly,2,6.91,15,0,Active,1188
C04163,2026-01-03,,Standard,Canada,26,49,Credit Card,Paid Search,Monthly,1,5.24,22,0,Active,588
C04164,2024-12-28,2025-08-10,Basic,Germany,36,19,Credit Card,Email,Annual,3,14.35,23,1,Churned,228
C04165,2025-08-20,,Premium,United Kingdom,24,99,PayPal,Email,Monthly,3,11.9,6,0,Active,1188
C04166,2024-03-17,,Premium,United Kingdom,28,99,Debit Card,Paid Search,Annual,1,15.46,7,0,Active,1188
C04167,2025-11-27,2025-12-27,Basic,Germany,28,19,Credit Card,Paid Search,Monthly,0,3.97,36,1,Churned,228
C04168,2026-03-24,,Premium,United States,51,99,Credit Card,Partner,Monthly,2,5.86,5,0,Active,1188
C04169,2025-04-30,,Premium,Canada,21,99,Credit Card,Paid Search,Monthly,2,12.0,28,0,Active,1188
C04170,2024-10-03,,Basic,Canada,36,19,PayPal,Referral,Monthly,3,9.05,24,0,Active,228
C04171,2024-06-22,,Standard,United States,60,49,Debit Card,Organic Search,Monthly,1,16.7,6,0,Active,588
C04172,2025-10-27,,Standard,Australia,60,49,Debit Card,Paid Search,Monthly,1,10.76,32,0,Active,588
C04173,2025-10-15,,Standard,India,57,49,UPI,Social Media,Monthly,1,15.81,13,0,Active,588
C04174,2025-08-15,2025-09-23,Standard,India,61,49,Debit Card,Paid Search,Monthly,3,4.19,18,1,Churned,588
C04175,2024-05-06,,Standard,Australia,31,49,UPI,Partner,Annual,3,21.11,12,0,Active,588
C04176,2024-07-30,2025-08-29,Standard,Germany,44,49,UPI,Social Media,Monthly,3,3.71,19,1,Churned,588
C04177,2024-05-07,,Premium,India,18,99,Debit Card,Referral,Annual,1,3.0,34,0,Active,1188
C04178,2024-08-31,2024-12-13,Basic,Germany,36,19,UPI,Organic Search,Monthly,2,19.64,18,1,Churned,228
C04179,2024-12-15,,Standard,United Kingdom,35,49,Debit Card,Social Media,Monthly,2,11.45,15,0,Active,588
C04180,2026-02-04,,Basic,Australia,62,19,Debit Card,Email,Annual,2,17.73,9,0,Active,228
C04181,2025-04-25,2025-10-02,Basic,Australia,50,19,UPI,Partner,Monthly,4,13.6,18,1,Churned,228
C04182,2024-10-18,,Basic,Canada,52,19,Credit Card,Referral,Monthly,1,13.33,1,0,Active,228
C04183,2025-03-15,,Standard,India,44,49,Credit Card,Partner,Monthly,3,15.49,6,0,Active,588
C04184,2025-04-12,,Standard,Australia,24,49,Credit Card,Social Media,Monthly,1,4.69,18,0,Active,588
C04185,2025-03-09,,Basic,United States,24,19,PayPal,Partner,Monthly,2,11.52,21,0,Active,228
C04186,2025-05-21,2025-08-27,Basic,Australia,62,19,Debit Card,Email,Monthly,1,10.97,22,1,Churned,228
C04187,2024-05-17,,Standard,Australia,43,49,PayPal,Partner,Monthly,3,18.38,9,0,Active,588
C04188,2024-07-04,,Standard,Germany,34,49,PayPal,Partner,Monthly,2,10.63,3,0,Active,588
C04189,2025-04-19,,Basic,United Kingdom,20,19,Debit Card,Social Media,Annual,2,12.22,15,0,Active,228
C04190,2025-01-24,,Premium,United States,53,99,PayPal,Email,Annual,1,9.51,1,0,Active,1188
C04191,2025-11-10,,Premium,Australia,23,99,Credit Card,Organic Search,Monthly,2,11.02,10,0,Active,1188
C04192,2025-07-17,,Basic,Australia,41,19,PayPal,Referral,Monthly,0,16.12,20,0,Active,228
C04193,2025-08-29,,Standard,Canada,40,49,PayPal,Partner,Annual,3,8.44,3,0,Active,588
C04194,2025-12-29,,Basic,United Kingdom,26,19,UPI,Paid Search,Monthly,1,10.18,17,0,Active,228
C04195,2024-08-16,2024-10-30,Basic,Australia,36,19,Credit Card,Referral,Monthly,3,14.86,26,1,Churned,228
